;ID;position.x;position.y;position.z;total_volume;cell_type;cycle_model;current_phase;elapsed_time_in_phase;nuclear_volume;cytoplasmic_volume;fluid_fraction;calcified_fraction;orientation.x;orientation.y;orientation.z;polarity;migration_speed;motility_vector.x;motility_vector.y;motility_vector.z;migration_bias;motility_bias_direction.x;motility_bias_direction.y;motility_bias_direction.z;persistence_time;motility_reserved;Oxygen;HIF;LDH;PDK;PDH;Diff_coeff;distance;simulation_time
1223;1222;-57.7611887046334;-44.9185740361789;54.618398909694;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138415933214;3.58282727245831;3.39126730502023;6.23543089782411;0.142167656090699;27913.9932812647;91.3082839257995;6
1224;1223;-68.1071845332132;-38.2056006927425;69.1176999089937;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528141375933116;3.58282543250843;3.39126711616082;6.23543040311678;0.142167656425971;27387.0323432607;104.285727451287;6
1225;1224;-59.0309915982474;-43.4471324407434;82.7312760004147;2494;0;9999;3;23.9777777777713;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.05281442214972;3.58282364656335;3.3912669258923;6.23542990470353;0.142167656767744;29957.2679422909;110.529522368699;6
1226;1225;-67.5996359072033;-38.8164043435324;96.1300535235963;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528144612564733;3.58282341499395;3.3912669033637;6.23542984568798;0.142167656807962;27981.1151624949;123.763529407481;6
1227;1226;-58.9175179797556;-43.6810173809498;109.896976495183;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148437695183;3.58282101986754;3.39126664754245;6.23542917554096;0.142167657269113;35857.9544000812;132.123618808722;6
1228;1227;-67.1133893529869;-38.7095774544698;123.227000397068;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153168148521;3.58281808684546;3.39126633852688;6.23542836604643;0.142167657825171;49505.4004512683;145.559376352086;6
1229;1228;-58.2159211848744;-42.9775329415734;136.509196534335;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152832102197;3.58281829093624;3.39126635781385;6.23542841655987;0.142167657792296;49335.9826593001;154.50217654;6
1230;1229;-66.944535551896;-29.413013568255;-137.201697070722;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815277868644;3.58281833138516;3.39126635974311;6.23542842159407;0.142167657791068;47400.7726061486;155.470260456821;6
1231;1230;-75.3489898401923;-34.5989013330776;-123.187612153631;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815277868644;3.58281833138516;3.39126635974311;6.23542842159407;0.142167657791068;47400.7726061486;148.491555421535;6
1232;1231;-65.4303617777195;-24.7334838326848;-109.297843115127;1247;0;9999;1;5.99444444444155;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148464073026;3.582821008988;3.39126664219338;6.23542916149536;0.142167657282761;33937.0090234265;129.764771700503;6
1233;1232;-75.646249708283;-34.1180833326373;-95.7869946102788;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528144412534229;3.58282352803979;3.39126690975156;6.2354298623906;0.142167656800248;28775.7134502653;126.734158937874;6
1234;1233;-67.3560010132589;-29.1337166321404;-82.3686102883594;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528144412534229;3.58282352803979;3.39126690975156;6.2354298623906;0.142167656800248;28775.7134502653;110.318594435098;6
1235;1234;-75.7502267390993;-33.9894531417661;-68.7122958860757;2612.95660190163;0;9999;2;29.9722222222167;571.939796184947;2041.01680571669;0.72951674884148;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528141185435361;3.58282554125439;3.39126712187343;6.23543041805631;0.14216765641934;26674.3091139337;107.771793071457;6
1236;1235;-67.5824891685389;-28.9916266396344;-55.128870404654;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138577541352;3.58282716576984;3.39126729143079;6.23543086222117;0.14216765611548;26522.0081104469;91.9081041558402;6
1237;1236;-76.5606398916243;-33.9989280854092;-41.2186310461355;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138577541352;3.58282716576984;3.39126729143079;6.23543086222117;0.14216765611548;26522.0081104469;93.3618457234498;6
1238;1237;-67.3718643136535;-29.1784738259043;-27.2282094408705;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528137334490158;3.58282794446586;3.39126737741149;6.23543108745824;0.142167655958733;26831.7627719361;78.3053435294312;6
1239;1238;-75.7395358603596;-34.0300215873327;-13.8488432070838;2494;0;9999;3;41.9611111111071;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136650852825;3.58282837300434;3.39126742574372;6.23543121407443;0.142167655869985;27285.9143089159;84.1802240419412;6
1240;1239;-67.7566431805886;-30.8575398370904;-0.145147309178532;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136650852825;3.58282837294755;3.39126742500114;6.23543121212891;0.142167655872023;27285.9143089159;74.452478317653;6
1241;1240;-74.2329086834707;-24.2816770806312;13.7165534568283;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136739280372;3.58282832005824;3.39126742148476;6.23543120292891;0.142167655876667;27630.9485920657;79.2986028388305;6
1242;1241;-67.2518749977878;-29.2100606136756;27.5912811877722;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528137539828306;3.5828278211125;3.39126736857986;6.2354310643391;0.142167655972073;27701.1025436079;78.3410564733166;6
1243;1242;-58.8542075752837;-24.3513388736437;40.6860989553216;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136713380982;3.58282834232016;3.39126742319109;6.23543120739934;0.142167655874517;27573.4129539391;75.5788601558388;6
1244;1243;-67.4514334338338;-34.7712166880189;54.8892897581773;1247;0;9999;1;41.9611111111071;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138868544253;3.58282699302792;3.39126728078189;6.23543083434874;0.142167656130094;27441.4697727186;93.6566469205535;6
1245;1244;-58.7631773651354;-24.0692648440827;69.2828250174474;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528139239119411;3.58282676703654;3.39126725779951;6.23543077415509;0.142167656170587;27298.1917390824;93.9816490948056;6
1246;1245;-67.323386472056;-29.0617972851073;82.5316321502837;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528144612564733;3.58282341499395;3.3912669033637;6.23542984568798;0.142167656807962;27981.1151624949;110.401525047873;6
1247;1246;-59.1108307941593;-23.8893489036492;96.1509823533018;2583.7274112178;0;9999;2;23.9777777777713;564.004327932441;2019.72308328536;0.732534967281812;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528142512651596;3.58282472410933;3.39126704289545;6.23543021121324;0.142167656555501;27625.743772464;115.368118281096;6
1248;1247;-67.2793381104722;-29.1434027935867;109.844233429374;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148806928325;3.58282079960703;3.39126662598948;6.23542911908263;0.142167657307403;32328.457557728;132.066660746228;6
1249;1248;-58.7112957357478;-24.2091231262161;123.325959337228;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151539726667;3.58281910347874;3.39126644697385;6.23542865013801;0.142167657629366;43023.9271860047;138.716942497873;6
1250;1249;-66.9428446087639;-28.7607242691157;136.333981460505;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153168148521;3.58281808684546;3.39126633852688;6.23542836604643;0.142167657825171;49505.4004512683;154.581623117596;6
1251;1250;-60.4194363685394;-19.4418189888077;150.183080372755;1247;0;9999;1;17.9833333333259;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156909371058;3.58281588077213;3.39126614970822;6.23542787143843;0.142167658154839;74376.711901256;163.04431988553;6
1252;1251;-66.5919119371687;-19.5815079072395;-149.956477762702;2494;0;9999;3;35.9666666666621;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156563714613;3.58281598603759;3.39126611700713;6.23542778574973;0.142167658223942;68518.9379739245;165.241833112456;6
1253;1252;-75.0436438409127;-14.7146312542412;-136.458926427316;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152223094776;3.58281868381553;3.39126640095142;6.23542852955991;0.142167657714252;43575.1274262163;156.426044684272;6
1254;1253;-65.0844243047836;-22.0568967024;-123.37099064974;2612.95660190163;0;9999;2;29.9722222222167;571.939796184947;2041.01680571669;0.72951674884148;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815277868644;3.58281833190217;3.39126637149618;6.23542845248275;0.142167657755421;47400.7726061486;141.219298656818;6
1255;1254;-75.8867749514234;-13.9792191102294;-109.640779674402;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528147721607688;3.58282147763556;3.39126669622505;6.23542930305267;0.142167657182666;32342.3686839281;134.072076686649;6
1256;1255;-67.4564503033658;-19.3876679733839;-96.0056735862334;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143555265369;3.58282406635885;3.39126697214467;6.23543002585396;0.142167656684455;28155.791428918;118.925790801336;6
1257;1256;-75.7076609118854;-14.5782876743007;-82.4119705509959;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143555265369;3.58282406635885;3.39126697214467;6.23543002585396;0.142167656684455;28155.791428918;112.853485911433;6
1258;1257;-67.3599878874927;-19.4416005911301;-68.735694544437;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.05281402962213;3.58282609550999;3.39126718652589;6.23543058744186;0.142167656298692;26596.7033992978;98.1831936038665;6
1259;1258;-76.0555760370086;-14.6116331871629;-55.0212856593921;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052813770774653;3.58282770590681;3.39126735496591;6.23543102868066;0.142167655996389;26483.432703064;95.0015386524335;6
1260;1259;-66.258746197816;-20.973125680608;-41.1477693903082;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138577541352;3.58282717929567;3.39126733227277;6.23543096931014;0.142167656014497;26522.0081104469;80.7665300376286;6
1261;1260;-75.6928196792595;-14.6860107322449;-27.4046391987007;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136494715477;3.58282846734592;3.39126743846082;6.23543124740581;0.142167655844061;26666.0874262354;81.8296774516158;6
1262;1261;-67.3942278608738;-19.4789914169017;-13.9401651810396;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135818294609;3.58282889381881;3.39126748558689;6.2354313708596;0.142167655758172;27057.7680759402;71.5244102447394;6
1263;1262;-77.0015833918014;-14.1264562266682;-0.0793881337758963;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135818294609;3.58282889381552;3.39126748543629;6.23543137046284;0.142167655758668;27057.7680759402;78.2866969085061;6
1264;1263;-67.3262549906076;-9.50835642938355;13.8237876080625;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135944204655;3.58282882306785;3.39126747785014;6.23543135059474;0.142167655773493;27340.2873679579;69.385377111329;6
1265;1264;-58.9916491759124;-14.882292073419;27.4373520456708;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528134612073796;3.58282965884659;3.39126756481357;6.23543157839046;0.142167655619163;27376.2232945725;66.740584183318;6
1266;1265;-67.6094128062536;-9.84182326008929;40.838185951373;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138150660808;3.5828274472188;3.39126733211738;6.23543096884299;0.14216765603517;26909.7921906016;79.5968065746872;6
1267;1266;-57.2703500000668;-12.6759399368142;54.9522837313538;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135980320854;3.58282880762906;3.39126747593895;6.23543134559052;0.142167655777187;27115.1255806793;80.3761527426082;6
1268;1267;-67.3949834864442;-9.65341205666198;68.9680692090648;2494;0;9999;3;11.9888888888831;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528140689692085;3.58282586978561;3.39126716559365;6.23543053262555;0.142167656334536;26889.487967402;96.9116439541717;6
1269;1268;-58.9414320440227;-14.6038168831615;82.4838743986662;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528141756535188;3.58282520805753;3.39126709595123;6.23543035020411;0.142167656458838;26770.6142894474;102.425355331441;6
1270;1269;-67.3292060170417;-9.68858938828663;96.1683874811458;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143906893022;3.58282387133895;3.39126695437511;6.23542997932767;0.142167656714326;27255.8231508845;117.794097890955;6
1271;1270;-58.8865946514061;-14.5793341828272;109.886868858883;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528146169332569;3.58282245681954;3.39126680512912;6.23542958837372;0.142167656981976;29050.5766259043;125.520165561009;6
1272;1271;-67.4623275278752;-10.3367686577853;123.186223230104;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152677048856;3.58281840667516;3.39126637573254;6.23542846352719;0.142167657755442;46063.9213618739;140.829187370587;6
1273;1272;-58.7747913327245;-14.5843572093373;136.66745287906;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150945088275;3.5828194849351;3.39126649068588;6.23542876466108;0.142167657548017;39724.793649793;149.483016586718;6
1274;1273;-70.7173592085109;-9.50558044098375;150.264030181154;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156909371058;3.58281577488445;3.39126609799862;6.23542773597631;0.142167658255182;74376.711901256;166.344761622446;6
1275;1274;-67.0496187502334;0.0314250667494649;-136.207986507635;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152426507904;3.58281856124331;3.39126639256217;6.23542850760379;0.142167657725913;42130.3396229252;151.816560198651;6
1276;1275;-76.7657005558373;-0.0749756183759537;-124.086940007011;1306.47830095082;0;9999;2;29.9722222222167;285.969898092473;1020.50840285834;0.72951674884148;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152223094776;3.58281864931983;3.39126639446233;6.23542851258088;0.142167657722974;43575.1274262163;145.912806440954;6
1277;1276;-61.7067009199785;0.696237504021429;-109.702470384881;1247;0;9999;1;29.9722222222167;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814794524031;3.58282135274812;3.39126668951713;6.23542928549138;0.142167657192063;32268.6898916113;125.868318863944;6
1278;1277;-75.7235346753355;-5.16903247175812;-95.8229051095047;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143555265369;3.58282406635885;3.39126697214467;6.23543002585396;0.142167656684455;28155.791428918;122.240753204674;6
1279;1278;-67.3188705999542;-0.00639780756961647;-82.3984885492926;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143555265369;3.5828239826329;3.39126696513513;6.2354300075146;0.142167656692463;28155.791428918;106.401791784693;6
1280;1279;-75.7333284383248;-4.84423353936429;-68.70507663165;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.05281402962213;3.58282609550999;3.39126718652589;6.23543058744186;0.142167656298692;26596.7033992978;102.368897570952;6
1281;1280;-67.5095608699969;-0.0740074028096323;-55.3216850453411;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052813770774653;3.5828276753352;3.39126734823635;6.23543101106965;0.142167656006382;26483.432703064;87.2813560974587;6
1282;1281;-73.1013642847241;-9.54897042647355;-41.2273204310617;1247;0;9999;1;23.9777777777713;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052813770774653;3.58282770590681;3.39126735496591;6.23543102868066;0.142167655996389;26483.432703064;84.4670601265312;6
1283;1282;-67.0921785763218;0.130505602850624;-27.186464660847;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136727395313;3.58282833155169;3.3912674292072;6.23543122318202;0.142167655858221;26717.301857339;72.3911687886369;6
1284;1283;-75.7264738729285;-4.84819005202765;-13.7396820835164;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135818294609;3.58282889381881;3.39126748558689;6.2354313708596;0.142167655758172;27057.7680759402;77.1153853375836;6
1285;1284;-67.4199032025624;0.208183533162758;0.00723475262936197;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136089031754;3.58282874330838;3.39126747962933;6.23543135527283;0.142167655764092;27141.454311217;67.4202250112532;6
1286;1285;-58.9989609905343;4.99451078185854;13.428623503783;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528133946633299;3.58283006815915;3.39126761051236;6.23543169812379;0.142167655533925;27257.0867831763;60.7136760962392;6
1287;1286;-70.2046225878326;-0.520151536629879;27.3347601602149;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136781181746;3.58282830081241;3.3912674221034;6.23543120456001;0.142167655874178;27229.3836690362;75.3402196926552;6
1288;1287;-56.7374152708321;-0.106260020568771;41.3152256825083;1247;0;9999;1;29.9722222222167;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135980320854;3.58282879525563;3.39126747292401;6.23543133770808;0.142167655781319;27115.1255806793;70.1861343571749;6
1289;1288;-67.5794086848876;0.135812396582592;55.3422571872744;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138261432868;3.58282738882313;3.39126732767563;6.2354309572201;0.142167656042127;26801.6125667183;87.3484994363873;6
1290;1289;-58.1928378533947;3.5431407602708;68.423230455953;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052813863518051;3.5828271593535;3.39126730450931;6.23543089654035;0.142167656082531;26529.4965767923;89.8927065445636;6
1291;1290;-67.6518738882384;-0.374417960845688;82.4718456889964;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143906893022;3.58282387133937;3.39126695441881;6.23542997944335;0.142167656714176;27255.8231508845;106.670153092368;6
1292;1291;-59.5500309870402;4.65005308442924;96.5700380725136;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814191413377;3.58282512261651;3.39126708907189;6.23543033219042;0.142167656469389;26350.1239195229;113.549995321762;6
1293;1292;-67.3094431154007;-0.288921870991267;109.791890331348;2494;0;9999;3;29.9722222222167;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148163362094;3.58282121551075;3.39126666814184;6.23542922951897;0.142167657231728;30903.0508665318;128.782389288612;6
1294;1293;-59.504333161386;2.96068686819117;123.594710834239;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151204151073;3.58281933809616;3.39126647936137;6.23542873501084;0.142167657565104;39484.8174020612;137.204897426848;6
1295;1294;-67.8508553280553;-1.54110040809922;136.734183017603;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152677048856;3.58281840667516;3.39126637573254;6.23542846352719;0.142167657755442;46063.9213618739;152.651073906173;6
1296;1295;-58.3395331243191;5.77906497149842;149.896447441078;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155791200163;3.58281647902362;3.39126617703924;6.2354279430519;0.142167658109107;63464.6727002114;160.95292377762;6
1297;1296;-67.2191331869817;11.2206665239993;-149.903359356715;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156750446935;3.58281587472547;3.39126610939426;6.23542776582376;0.142167658234761;65777.4218078597;164.667338504272;6
1298;1297;-76.1141189480099;13.3334638218784;-136.821556229435;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152426507904;3.58281856124331;3.39126639256217;6.23542850760379;0.142167657725913;42130.3396229252;157.134587566728;6
1299;1298;-68.8017288298584;11.1699518529376;-123.142015946555;2494;0;9999;4;11.9888888888831;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152426507904;3.58281856124331;3.39126639256217;6.23542850760379;0.142167657725913;42130.3396229252;141.500536415082;6
1300;1299;-76.1417490060889;15.8554582231256;-110.119244044135;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814794524031;3.58282135124784;3.39126668734247;6.23542927980079;0.142167657196122;32268.6898916113;134.815464268842;6
1301;1300;-67.029764668651;9.60274480026612;-95.6922178233812;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143819328948;3.5828239250618;3.3912669610854;6.23542999689394;0.142167656703023;28329.2297090496;117.227141103036;6
